"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres","role","averageRating","numVotes"
"tt0371246","movie","Spanglish","Spanglish",0,2004,"\N","131","Comedy,Drama,Romance","composer",6.4,87672
"tt0371456","tvSeries","Idols","Idols",0,2003,"2004","80","Game-Show,Music,Reality-TV","soundtrack",2.3,19
"tt0371606","movie","Chicken Little","Chicken Little",0,2005,"\N","81","Adventure,Animation,Comedy","soundtrack",5.7,98648
"tt0371746","movie","Iron Man","Iron Man",0,2008,"\N","126","Action,Adventure,Sci-Fi","music department",7.9,1103366
"tt0371836","video","Muppet Treasure Island Sing-Along","Muppet Treasure Island Sing-Along",0,1996,"\N","\N","Comedy,Family,Music","soundtrack",7.1,70
"tt0372334","movie","House of D","House of D",0,2004,"\N","97","Comedy,Drama","music department",6.8,9720
"tt0372784","movie","Batman Begins","Batman Begins",0,2005,"\N","140","Action,Crime,Drama","music department",8.2,1543789
"tt0372784","movie","Batman Begins","Batman Begins",0,2005,"\N","140","Action,Crime,Drama","composer",8.2,1543789
"tt0374463","tvMiniSeries","The Pacific","The Pacific",0,2010,"2010","530","Action,Adventure,Drama","composer",8.3,123498
"tt0374463","tvMiniSeries","The Pacific","The Pacific",0,2010,"2010","530","Action,Adventure,Drama","soundtrack",8.3,123498
"tt0374889","tvMovie","Musik im Spiegel der Gefühle","Musik im Spiegel der Gefühle",0,1998,"\N","\N","\N","self",5.6,12
"tt0377109","movie","The Ring Two","The Ring Two",0,2005,"\N","110","Horror,Mystery","music department",5.4,99816
"tt0381971","movie","Curious George","Curious George",0,2006,"\N","87","Adventure,Animation,Comedy","music department",6.5,17711
"tt0382400","tvSeries","Australian Idol","Australian Idol",0,2003,"2023","\N","Game-Show,Music,Reality-TV","soundtrack",4,301
"tt0382625","movie","The Da Vinci Code","The Da Vinci Code",0,2006,"\N","149","Mystery,Thriller","composer",6.6,451629
"tt0383574","movie","Pirates of the Caribbean: Dead Man's Chest","Pirates of the Caribbean: Dead Man's Chest",0,2006,"\N","151","Action,Adventure,Fantasy","composer",7.4,752005
"tt0383574","movie","Pirates of the Caribbean: Dead Man's Chest","Pirates of the Caribbean: Dead Man's Chest",0,2006,"\N","151","Action,Adventure,Fantasy","soundtrack",7.4,752005
"tt0384680","movie","The Weather Man","The Weather Man",0,2005,"\N","102","Comedy,Drama","composer",6.6,82465
"tt0384743","tvSeries","Idols","Idols",0,2003,"\N","55","Game-Show,Music","soundtrack",3.6,117
"tt0384814","movie","Ask the Dust","Ask the Dust",0,2006,"\N","117","Drama,Romance","music department",5.7,10003
"tt0386032","movie","Sicko","Sicko",0,2007,"\N","123","Documentary,Drama","soundtrack",8,76505
"tt0386032","movie","Sicko","Sicko",0,2007,"\N","123","Documentary,Drama","thanks",8,76505
"tt0389790","movie","Bee Movie","Bee Movie",0,2007,"\N","91","Adventure,Animation,Comedy","music department",6.1,175279
"tt0390163","videoGame","Kingdom Hearts II","Kingdom Hearts II",0,2005,"\N","\N","Action,Adventure,Family","soundtrack",9.3,7498
"tt0390573","video","Tricks of the Trade: Making 'Matchstick Men'","Tricks of the Trade: Making 'Matchstick Men'",0,2004,"\N","72","Documentary","thanks",7.5,164
"tt0390573","video","Tricks of the Trade: Making 'Matchstick Men'","Tricks of the Trade: Making 'Matchstick Men'",0,2004,"\N","72","Documentary","self",7.5,164
"tt0392690","movie","Rancid","Rancid",0,2004,"\N","108","Action,Crime,Thriller","thanks",5.4,1116
"tt0398913","movie","DOA: Dead or Alive","DOA: Dead or Alive",0,2006,"\N","87","Action,Adventure,Mystery","soundtrack",4.8,45965
"tt0399201","movie","The Island","The Island",0,2005,"\N","136","Action,Sci-Fi,Thriller","music department",6.8,324120
"tt0401398","video","Kronk's New Groove","Kronk's New Groove",0,2005,"\N","75","Adventure,Animation,Comedy","soundtrack",5.8,15112
"tt0401559","movie","The Little Polar Bear 2: The Mysterious Island","Der kleine Eisbär 2: Die geheimnisvolle Insel",0,2005,"\N","80","Adventure,Animation,Drama","composer",5.6,279
"tt0411098","movie","All the Invisible Children","All the Invisible Children",0,2005,"\N","124","Drama","music department",7.4,4230
"tt0416359","tvSeries","The Contender","The Contender",0,2005,"\N","120","Action,Game-Show,Reality-TV","music department",7.4,796
"tt0416454","tvMovie","AFI's 100 Years... 100 Songs: America's Greatest Music in the Movies","AFI's 100 Years... 100 Songs: America's Greatest Music in the Movies",0,2004,"\N","180","Documentary,Music","self",8,160
"tt0416908","movie","Laura's Star","Lauras Stern",0,2004,"\N","75","Animation,Family","composer",6.2,752
"tt0416908","movie","Laura's Star","Lauras Stern",0,2004,"\N","75","Animation,Family","soundtrack",6.2,752
"tt0419887","movie","The Kite Runner","The Kite Runner",0,2007,"\N","128","Drama","thanks",7.6,81941
"tt0426931","movie","August Rush","August Rush",0,2007,"\N","114","Drama,Music","music department",7.4,110165
"tt0429486","tvSpecial","The 62nd Annual Golden Globe Awards 2005","The 62nd Annual Golden Globe Awards 2005",0,2005,"\N","\N","\N","self",6,478
"tt0430327","videoGame","Madagascar","Madagascar",0,2005,"\N","\N","Action,Adventure,Comedy","composer",6.7,694
"tt0434424","movie","Undiscovered","Undiscovered",0,2005,"\N","97","Comedy,Music,Romance","soundtrack",4.2,2912
"tt0441773","movie","Kung Fu Panda","Kung Fu Panda",0,2008,"\N","92","Action,Adventure,Animation","composer",7.6,502441
"tt0443274","movie","Vantage Point","Vantage Point",0,2008,"\N","90","Action,Crime,Drama","music department",6.6,153085
"tt0443274","movie","Vantage Point","Vantage Point",0,2008,"\N","90","Action,Crime,Drama","thanks",6.6,153085
"tt0443668","videoGame","Thunderbirds","Thunderbirds",0,2004,"\N","\N","Adventure","composer",6.3,19
"tt0443668","videoGame","Thunderbirds","Thunderbirds",0,2004,"\N","\N","Adventure","soundtrack",6.3,19
"tt0449088","movie","Pirates of the Caribbean: At World's End","Pirates of the Caribbean: At World's End",0,2007,"\N","169","Action,Adventure,Fantasy","composer",7.1,680010
"tt0449088","movie","Pirates of the Caribbean: At World's End","Pirates of the Caribbean: At World's End",0,2007,"\N","169","Action,Adventure,Fantasy","soundtrack",7.1,680010
"tt0449545","tvSeries","Curious George","Curious George",0,2006,"2022","30","Adventure,Animation,Comedy","music department",7.2,3169
"tt0449845","video","Blood on the Land: The Making of a King","Blood on the Land: The Making of a King",0,2004,"\N","18","Documentary,Short","self",6.3,76
"tt0450392","videoGame","Batman Begins","Batman Begins",0,2005,"\N","\N","Action,Adventure,Crime","music department",8.2,14521
"tt0450392","videoGame","Batman Begins","Batman Begins",0,2005,"\N","\N","Action,Adventure,Crime","composer",8.2,14521
"tt0452273","video","The Journey of Rain Man","The Journey of Rain Man",0,2004,"\N","23","Documentary,Short","self",5.9,29
"tt0453398","videoGame","Sinbad: Legend of the Seven Seas","Sinbad: Legend of the Seven Seas",0,2003,"\N","\N","Action,Adventure,Fantasy","thanks",6.1,26
"tt0457469","videoGame","Shark Tale","Shark Tale",0,2004,"\N","\N","Action,Adventure,Animation","composer",4.6,203
"tt0457939","movie","The Holiday","The Holiday",0,2006,"\N","136","Comedy,Romance","music department",6.9,306150
"tt0457939","movie","The Holiday","The Holiday",0,2006,"\N","136","Comedy,Romance","composer",6.9,306150
"tt0457939","movie","The Holiday","The Holiday",0,2006,"\N","136","Comedy,Romance","soundtrack",6.9,306150
"tt0462504","movie","Rescue Dawn","Rescue Dawn",0,2006,"\N","125","Adventure,Biography,War","thanks",7.3,109617
"tt0462538","movie","The Simpsons Movie","The Simpsons Movie",0,2007,"\N","87","Adventure,Animation,Comedy","composer",7.3,344782
"tt0468569","movie","The Dark Knight","The Dark Knight",0,2008,"\N","152","Action,Crime,Drama","music department",9,2800389
"tt0468569","movie","The Dark Knight","The Dark Knight",0,2008,"\N","152","Action,Crime,Drama","composer",9,2800389
"tt0472468","videoGame","King Arthur","King Arthur",0,2004,"\N","\N","Action,Adventure,Drama","composer",6.7,57
"tt0472468","videoGame","King Arthur","King Arthur",0,2004,"\N","\N","Action,Adventure,Drama","soundtrack",6.7,57
"tt0476579","videoGame","Over the Hedge","Over the Hedge",0,2006,"\N","\N","Action,Adventure,Family","music department",6.7,653
"tt0478430","short","The Sandbox","The Sandbox",0,2005,"\N","\N","Animation,Short","soundtrack",7.8,72
"tt0479952","movie","Madagascar: Escape 2 Africa","Madagascar: Escape 2 Africa",0,2008,"\N","89","Adventure,Animation,Comedy","music department",6.6,241925
"tt0479952","movie","Madagascar: Escape 2 Africa","Madagascar: Escape 2 Africa",0,2008,"\N","89","Adventure,Animation,Comedy","composer",6.6,241925
"tt0479952","movie","Madagascar: Escape 2 Africa","Madagascar: Escape 2 Africa",0,2008,"\N","89","Adventure,Animation,Comedy","soundtrack",6.6,241925
"tt0479997","movie","Season of the Witch","Season of the Witch",0,2011,"\N","95","Action,Adventure,Fantasy","thanks",5.4,97095
"tt0480082","movie","Impy's Island","Urmel aus dem Eis",0,2006,"\N","87","Animation,Family","music department",5,799
"tt0481222","movie","Running the Sahara","Running the Sahara",0,2007,"\N","102","Documentary,Sport","music department",7.1,560
"tt0482447","tvSpecial","The 52nd Annual Golden Globe Awards","The 52nd Annual Golden Globe Awards",0,1995,"\N","\N","Music","self",6.3,52
"tt0482571","movie","The Prestige","The Prestige",0,2006,"\N","130","Drama,Mystery,Sci-Fi","music department",8.5,1406567
"tt0482855","tvSeries","Blood+","Blood+",0,2005,"2006","\N","Action,Adventure,Animation","music department",7.6,4768
"tt0485947","movie","Mr. Nobody","Mr. Nobody",0,2009,"\N","141","Drama,Fantasy,Romance","soundtrack",7.7,242645
"tt0490846","videoGame","Chicken Little","Chicken Little",0,2005,"\N","\N","Action,Adventure,Animation","soundtrack",6.4,309
"tt0492452","videoGame","Crash Tag Team Racing","Crash Tag Team Racing",0,2005,"\N","\N","Comedy,Family,Fantasy","soundtrack",7.3,740
"tt0497349","videoGame","Curious George","Curious George",0,2006,"\N","\N","Adventure","music department",6.7,40
"tt0498381","movie","Rings","Rings",0,2017,"\N","102","Drama,Horror,Mystery","music department",4.5,42601
"tt0503743","tvEpisode","The Ring","The Ring",0,2002,"\N","60","Comedy,Drama,Family","composer",7.1,74
"tt0527250","tvEpisode","True Romance","True Romance",0,1993,"\N","22","Comedy,Drama,Family","composer",7.4,48
"tt0527250","tvEpisode","True Romance","True Romance",0,1993,"\N","22","Comedy,Drama,Family","soundtrack",7.4,48
"tt0534834","tvEpisode","Shootout","Shootout",0,2005,"\N","45","Action,Crime,Drama","self",7,344
"tt0579742","tvEpisode","Gladiator","Gladiator",0,2000,"\N","\N","Adventure,Drama,Mystery","music department",7.2,31
"tt0579742","tvEpisode","Gladiator","Gladiator",0,2000,"\N","\N","Adventure,Drama,Mystery","composer",7.2,31
"tt0579742","tvEpisode","Gladiator","Gladiator",0,2000,"\N","\N","Adventure,Drama,Mystery","soundtrack",7.2,31
"tt0594847","tvEpisode","Gladiator","Gladiator",0,2000,"\N","26","Documentary,Short","music department",7.8,25
"tt0594847","tvEpisode","Gladiator","Gladiator",0,2000,"\N","26","Documentary,Short","composer",7.8,25
"tt0594847","tvEpisode","Gladiator","Gladiator",0,2000,"\N","26","Documentary,Short","soundtrack",7.8,25
"tt0594927","tvEpisode","The Island","The Island",0,2005,"\N","\N","Documentary,Short","music department",4.7,13
"tt0594957","tvEpisode","Wallace & Gromit: The Curse of the Were-Rabbit","Wallace & Gromit: The Curse of the Were-Rabbit",0,2005,"\N","\N","Documentary,Short","music department",7.9,17
"tt0602025","tvEpisode","The Last Samurai","The Last Samurai",0,2003,"\N","\N","Documentary,History","music department",6.3,24
"tt0602025","tvEpisode","The Last Samurai","The Last Samurai",0,2003,"\N","\N","Documentary,History","composer",6.3,24
"tt0629459","tvEpisode","The Ring","The Ring",0,2002,"\N","60","Crime,Drama,Mystery","composer",8.2,316
"tt0710294","tvEpisode","The Rock","The Rock",0,1996,"\N","\N","Comedy","music department",7.4,21
"tt0710294","tvEpisode","The Rock","The Rock",0,1996,"\N","\N","Comedy","composer",7.4,21
"tt0751789","tvEpisode","The Ring","The Ring",0,2002,"\N","\N","Comedy","composer",6.6,21
"tt0770828","movie","Man of Steel","Man of Steel",0,2013,"\N","143","Action,Adventure,Sci-Fi","composer",7.1,799971
"tt0778876","video","Trade Winds: The Collaboration","Trade Winds: The Collaboration",0,2006,"\N","16","Documentary,Short","self",5.9,16
"tt0799993","videoGame","The Da Vinci Code","The Da Vinci Code",0,2006,"\N","\N","Action,Adventure,Mystery","composer",6.4,280
"tt0808151","movie","Angels & Demons","Angels & Demons",0,2009,"\N","138","Action,Mystery,Thriller","composer",6.7,305253
"tt0816692","movie","Interstellar","Interstellar",0,2014,"\N","169","Adventure,Drama,Sci-Fi","music department",8.7,2011135
"tt0816692","movie","Interstellar","Interstellar",0,2014,"\N","169","Adventure,Drama,Sci-Fi","composer",8.7,2011135
"tt0820028","short","Apneia","Apneia",0,2005,"\N","7","Action,Crime,Drama","music department",7.1,9
"tt0821002","short","Running Away","Running Away",0,2004,"\N","5","Animation,Short","soundtrack",7,16
"tt0851188","short","French Bomber Detective","French Bomber Detective",0,2006,"\N","25","Action,Comedy,Crime","composer",6.8,151
"tt0870111","movie","Frost/Nixon","Frost/Nixon",0,2008,"\N","122","Biography,Drama,History","music department",7.7,111328
"tt0870111","movie","Frost/Nixon","Frost/Nixon",0,2008,"\N","122","Biography,Drama,History","composer",7.7,111328
"tt0892782","movie","Monsters vs. Aliens","Monsters vs. Aliens",0,2009,"\N","94","Action,Adventure,Animation","music department",6.4,172733
"tt0904053","tvSpecial","L'isola dei famosi - Le Olimpiadi","L'isola dei famosi - Le Olimpiadi",0,2006,"\N","210","Comedy,Reality-TV,Talk-Show","soundtrack",4.2,17
"tt0905971","video","Black Rain: Post-Production","Black Rain: Post-Production",0,2006,"\N","12","Documentary,Short","self",6.1,23
"tt0910971","videoGame","Wallace & Gromit: The Curse of the Were-Rabbit","Wallace & Gromit: The Curse of the Were-Rabbit",0,2005,"\N","\N","Action,Adventure,Fantasy","music department",7.3,841
"tt0965560","video","Sanctuary: Lisa Gerrard","Sanctuary: Lisa Gerrard",0,2006,"\N","91","Documentary","self",8.1,82
"tt0967527","video","Miss Daisy's Journey: From Stage to Screen","Miss Daisy's Journey: From Stage to Screen",0,2003,"\N","19","Documentary,Short","thanks",7.7,18
"tt0967527","video","Miss Daisy's Journey: From Stage to Screen","Miss Daisy's Journey: From Stage to Screen",0,2003,"\N","19","Documentary,Short","self",7.7,18
"tt0974015","movie","Justice League","Justice League",0,2017,"\N","120","Action,Adventure,Fantasy","soundtrack",6.1,471506
"tt0977688","tvEpisode","Riding in Cars with Boys","Riding in Cars with Boys",0,2001,"\N","22","Documentary,Short","composer",8,19
"tt0988045","movie","Sherlock Holmes","Sherlock Holmes",0,2009,"\N","128","Action,Adventure,Mystery","music department",7.6,658740
"tt0988045","movie","Sherlock Holmes","Sherlock Holmes",0,2009,"\N","128","Action,Adventure,Mystery","composer",7.6,658740
"tt1001526","movie","Megamind","Megamind",0,2010,"\N","95","Action,Animation,Comedy","composer",7.3,285921
"tt1001526","movie","Megamind","Megamind",0,2010,"\N","95","Action,Animation,Comedy","soundtrack",7.3,285921
"tt10151854","movie","Shazam! Fury of the Gods","Shazam! Fury of the Gods",0,2023,"\N","130","Action,Adventure,Comedy","soundtrack",6,112596
"tt10171106","short","Michael vs Jason: Evil Emerges","Michael vs Jason: Evil Emerges",0,2019,"\N","29","Action,Horror,Short","soundtrack",6.5,248
"tt10195210","movie","Looking Up","Yin he bu xi ban",0,2019,"\N","147","Drama","music department",6.2,548
"tt1028712","tvEpisode","Broken Arrow","Broken Arrow",0,1996,"\N","\N","Documentary,Short","music department",7.4,15
"tt1028712","tvEpisode","Broken Arrow","Broken Arrow",0,1996,"\N","\N","Documentary,Short","composer",7.4,15
"tt1028712","tvEpisode","Broken Arrow","Broken Arrow",0,1996,"\N","\N","Documentary,Short","soundtrack",7.4,15
"tt1028713","tvEpisode","The Thin Red Line","The Thin Red Line",0,1998,"\N","\N","Documentary,Short","composer",7.3,19
"tt10324164","tvSeries","Prehistoric Planet","Prehistoric Planet",0,2022,"2023","203","Animation,Documentary,History","composer",8.5,10152
"tt10374294","video","Founders of Isfahan college of Physics","Founders of Isfahan college of Physics",0,2018,"\N","17","Biography,Documentary,Short","composer",6.9,123
"tt10417618","tvEpisode","Dark Phoenix","Dark Phoenix",0,2019,"\N","\N","Talk-Show","composer",6,114
"tt1042425","videoGame","Pirates of the Caribbean Online","Pirates of the Caribbean Online",0,2007,"\N","\N","Action,Adventure","music department",7.3,105
"tt1043740","videoGame","Pirates of the Caribbean: At World's End","Pirates of the Caribbean: At World's End",0,2007,"\N","\N","Action,Adventure,Fantasy","composer",6.9,1122
"tt1043740","videoGame","Pirates of the Caribbean: At World's End","Pirates of the Caribbean: At World's End",0,2007,"\N","\N","Action,Adventure,Fantasy","soundtrack",6.9,1122
"tt10438896","tvEpisode","Dark Phoenix","Dark Phoenix",0,2019,"\N","\N","Comedy,Talk-Show","composer",6.6,19
"tt10459356","tvEpisode","Dark Phoenix","Dark Phoenix",0,2019,"\N","\N","Comedy","composer",7.8,17
"tt10461340","short","The Worst Batman Fanfilm Ever... Period","The Worst Batman Fanfilm Ever... Period",0,2016,"\N","3","Action,Comedy,Sci-Fi","thanks",6.9,15
"tt1049948","movie","Casi divas","Casi divas",0,2008,"\N","107","Comedy,Fantasy,Musical","composer",6.1,760
"tt10515516","tvEpisode","The Lion King","The Lion King",0,2019,"\N","\N","Comedy","music department",6.8,63
"tt10515516","tvEpisode","The Lion King","The Lion King",0,2019,"\N","\N","Comedy","composer",6.8,63
"tt10515516","tvEpisode","The Lion King","The Lion King",0,2019,"\N","\N","Comedy","soundtrack",6.8,63
"tt1055369","movie","Transformers: Revenge of the Fallen","Transformers: Revenge of the Fallen",0,2009,"\N","149","Action,Adventure,Sci-Fi","music department",6,422685
"tt1055369","movie","Transformers: Revenge of the Fallen","Transformers: Revenge of the Fallen",0,2009,"\N","149","Action,Adventure,Sci-Fi","thanks",6,422685
"tt10622506","tvEpisode","The Lion King","The Lion King",0,2019,"\N","11","Comedy,Talk-Show","music department",7.9,16
"tt10622506","tvEpisode","The Lion King","The Lion King",0,2019,"\N","11","Comedy,Talk-Show","composer",7.9,16
"tt10622506","tvEpisode","The Lion King","The Lion King",0,2019,"\N","11","Comedy,Talk-Show","soundtrack",7.9,16
"tt10641472","tvEpisode","The Lion King","The Lion King",0,2019,"\N","\N","Talk-Show","music department",5.8,10
"tt10641472","tvEpisode","The Lion King","The Lion King",0,2019,"\N","\N","Talk-Show","composer",5.8,10
"tt10641472","tvEpisode","The Lion King","The Lion King",0,2019,"\N","\N","Talk-Show","soundtrack",5.8,10
"tt10665710","tvEpisode","The Lion King","The Lion King",0,2019,"\N","\N","Talk-Show","music department",8.2,11
"tt10665710","tvEpisode","The Lion King","The Lion King",0,2019,"\N","\N","Talk-Show","composer",8.2,11
"tt10665710","tvEpisode","The Lion King","The Lion King",0,2019,"\N","\N","Talk-Show","soundtrack",8.2,11
"tt1068641","movie","The Burning Plain","The Burning Plain",0,2008,"\N","107","Crime,Drama,Mystery","composer",6.7,21029
"tt10872600","movie","Spider-Man: No Way Home","Spider-Man: No Way Home",0,2021,"\N","148","Action,Adventure,Fantasy","music department",8.2,842600
"tt10872600","movie","Spider-Man: No Way Home","Spider-Man: No Way Home",0,2021,"\N","148","Action,Adventure,Fantasy","soundtrack",8.2,842600
"tt1093906","movie","The Rig","The Rig",0,2010,"\N","94","Action,Adventure,Horror","thanks",3.2,2108
"tt11233960","movie","The Unforgivable","The Unforgivable",0,2021,"\N","112","Crime,Drama","composer",7.1,116473
"tt1131729","movie","The Boat That Rocked","The Boat That Rocked",0,2009,"\N","135","Comedy,Drama,Music","composer",7.3,114767
"tt1131729","movie","The Boat That Rocked","The Boat That Rocked",0,2009,"\N","135","Comedy,Drama,Music","soundtrack",7.3,114767
"tt11391726","video","Who Cares?: Doctor in Distress","Who Cares?: Doctor in Distress",0,1985,"\N","4","Comedy,Music,Short","music department",4,10
"tt1152836","movie","Public Enemies","Public Enemies",0,2009,"\N","140","Action,Biography,Crime","thanks",7,314245
"tt11600990","tvSpecial","Super Bowl LV","Super Bowl LV",0,2021,"\N","240","Sport","soundtrack",6,156
"tt1160419","movie","Dune","Dune: Part One",0,2021,"\N","155","Action,Adventure,Drama","music department",8,725872
"tt1160419","movie","Dune","Dune: Part One",0,2021,"\N","155","Action,Adventure,Drama","composer",8,725872
"tt1160419","movie","Dune","Dune: Part One",0,2021,"\N","155","Action,Adventure,Drama","soundtrack",8,725872
"tt11828422","tvSpecial","The BRIT Awards 2020","The BRIT Awards 2020",0,2020,"\N","109","Music","self",5.9,15
"tt11858890","movie","The Creator","The Creator",0,2023,"\N","133","Action,Adventure,Drama","music department",7.1,52494
"tt11858890","movie","The Creator","The Creator",0,2023,"\N","133","Action,Adventure,Drama","composer",7.1,52494
"tt11891006","tvEpisode","On My Block","On My Block",0,2020,"\N","\N","Talk-Show","soundtrack",7.1,27
"tt1191122","videoGame","Kung Fu Panda","Kung Fu Panda",0,2008,"\N","\N","Action,Comedy,Family","composer",7.1,452
"tt1192628","movie","Rango","Rango",0,2011,"\N","107","Action,Adventure,Animation","composer",7.2,286632
"tt1192628","movie","Rango","Rango",0,2011,"\N","107","Action,Adventure,Animation","soundtrack",7.2,286632
"tt1206584","videoGame","Wallace & Gromit: The Curse of the Were-Rabbit","Wallace & Gromit: The Curse of the Were-Rabbit",0,2005,"\N","\N","Adventure","music department",7.5,112
"tt1210819","movie","The Lone Ranger","The Lone Ranger",0,2013,"\N","150","Action,Adventure,Western","composer",6.4,241934
"tt1210819","movie","The Lone Ranger","The Lone Ranger",0,2013,"\N","150","Action,Adventure,Western","soundtrack",6.4,241934
"tt12126212","video","The Simpsons","The Simpsons",0,2020,"\N","4","Comedy,Short","soundtrack",4.9,36
"tt1230414","movie","It's Complicated","It's Complicated",0,2009,"\N","121","Comedy,Drama,Romance","composer",6.5,97013
"tt1232207","movie","Capitalism: A Love Story","Capitalism: A Love Story",0,2009,"\N","127","Crime,Documentary,History","soundtrack",7.4,43666
"tt1233205","videoGame","Iron Man","Iron Man",0,2008,"\N","\N","Action,Adventure,Sci-Fi","music department",6.8,2296
"tt12361974","movie","Zack Snyder's Justice League","Zack Snyder's Justice League",0,2021,"\N","242","Action,Adventure,Fantasy","soundtrack",7.9,426955
"tt1260430","tvEpisode","The Dark Knight","The Dark Knight",0,2008,"\N","\N","Documentary,Short","music department",7.7,40
"tt1260430","tvEpisode","The Dark Knight","The Dark Knight",0,2008,"\N","\N","Documentary,Short","composer",7.7,40
"tt12622460","tvEpisode","The Rhythm Section","The Rhythm Section",0,2020,"\N","5","Comedy,Talk-Show","music department",6.4,9
"tt1262855","short","Arcadia","Arcadia",0,1990,"\N","11","Sci-Fi,Short","composer",7.3,34
"tt12665462","tvMovie","Petra Olli - kun liekki sammuu","Petra Olli - kun liekki sammuu",0,2020,"\N","61","Documentary","soundtrack",6.4,17
"tt1270766","movie","Henri 4","Henri 4",0,2010,"\N","155","Biography,Drama,War","composer",5.8,1342
"tt1277953","movie","Madagascar 3: Europe's Most Wanted","Madagascar 3: Europe's Most Wanted",0,2012,"\N","95","Adventure,Animation,Comedy","composer",6.8,193434
"tt1278008","video","Backdraft: Igniting the Story","Backdraft: Igniting the Story",0,2006,"\N","15","Documentary,Short","self",7.4,11
"tt12833022","tvSpecial","Planet Earth: A Celebration","Planet Earth: A Celebration",0,2020,"\N","58","Documentary,Family","composer",8.6,454
"tt1287845","video","Kung Fu Panda: Secrets of the Furious Five","Kung Fu Panda: Secrets of the Furious Five",0,2008,"\N","25","Action,Animation,Comedy","composer",7.1,8764
"tt12890988","movie","Scarborough","Scarborough",0,2021,"\N","136","Drama","thanks",7.2,453
"tt1298650","movie","Pirates of the Caribbean: On Stranger Tides","Pirates of the Caribbean: On Stranger Tides",0,2011,"\N","137","Action,Adventure,Fantasy","music department",6.6,552692
"tt1298650","movie","Pirates of the Caribbean: On Stranger Tides","Pirates of the Caribbean: On Stranger Tides",0,2011,"\N","137","Action,Adventure,Fantasy","composer",6.6,552692
"tt1298650","movie","Pirates of the Caribbean: On Stranger Tides","Pirates of the Caribbean: On Stranger Tides",0,2011,"\N","137","Action,Adventure,Fantasy","soundtrack",6.6,552692
"tt1302011","movie","Kung Fu Panda 2","Kung Fu Panda 2",0,2011,"\N","90","Action,Adventure,Animation","composer",7.2,307483
"tt1302011","movie","Kung Fu Panda 2","Kung Fu Panda 2",0,2011,"\N","90","Action,Adventure,Animation","soundtrack",7.2,307483
"tt13024674","movie","Army of Thieves","Army of Thieves",0,2021,"\N","127","Action,Comedy,Crime","music department",6.4,85572
"tt13024674","movie","Army of Thieves","Army of Thieves",0,2021,"\N","127","Action,Comedy,Crime","composer",6.4,85572
"tt13024674","movie","Army of Thieves","Army of Thieves",0,2021,"\N","127","Action,Comedy,Crime","soundtrack",6.4,85572
"tt1308729","movie","Bullet to the Head","Bullet to the Head",0,2012,"\N","92","Action,Crime,Thriller","music department",5.7,51779
"tt1309563","videoGame","Monsters vs. Aliens","Monsters vs. Aliens",0,2009,"\N","\N","Action,Adventure,Comedy","music department",6.5,497
"tt13207204","short","The Golden Hour: Making of 'Days of Thunder'","The Golden Hour: Making of 'Days of Thunder'",0,2020,"\N","\N","Documentary,Short","self",8.3,36
"tt1323594","movie","Despicable Me","Despicable Me",0,2010,"\N","95","Adventure,Animation,Comedy","music department",7.6,571565
"tt1336000","videoGame","Madagascar: Escape 2 Africa","Madagascar: Escape 2 Africa",0,2008,"\N","\N","Adventure,Comedy,Family","music department",6.5,184
"tt1336000","videoGame","Madagascar: Escape 2 Africa","Madagascar: Escape 2 Africa",0,2008,"\N","\N","Adventure,Comedy,Family","composer",6.5,184
"tt1336000","videoGame","Madagascar: Escape 2 Africa","Madagascar: Escape 2 Africa",0,2008,"\N","\N","Adventure,Comedy,Family","soundtrack",6.5,184
"tt13374162","tvSeries","The Noughties","The Noughties",0,2020,"2020","44","Documentary","soundtrack",5.9,29
"tt1340138","movie","Terminator Genisys","Terminator Genisys",0,2015,"\N","126","Action,Adventure,Sci-Fi","music department",6.3,289059
"tt1341188","movie","How Do You Know","How Do You Know",0,2010,"\N","121","Comedy,Drama,Romance","composer",5.4,53813
"tt1345836","movie","The Dark Knight Rises","The Dark Knight Rises",0,2012,"\N","164","Action,Drama,Thriller","music department",8.4,1786921
"tt1345836","movie","The Dark Knight Rises","The Dark Knight Rises",0,2012,"\N","164","Action,Drama,Thriller","composer",8.4,1786921
"tt13521534","tvEpisode","Hillbilly Elegy","Hillbilly Elegy",0,2020,"\N","\N","Talk-Show","composer",7.3,66
"tt13527546","tvMiniSeries","The Night Logan Woke Up","La nuit où Laurier Gaudreault s'est réveillé",0,2022,"2022","293","Drama,Thriller","composer",7.6,1024
"tt1361544","movie","Foreign Filmmakers' Guide to Hollywood","Hariuddo kantoku-gaku nyûmon",0,2009,"\N","76","Documentary","self",6.4,7
"tt13687894","tvEpisode","Wonder Woman 1984","Wonder Woman 1984",0,2020,"\N","\N","Talk-Show","music department",4.9,168
"tt13687894","tvEpisode","Wonder Woman 1984","Wonder Woman 1984",0,2020,"\N","\N","Talk-Show","composer",4.9,168
"tt1369842","videoGame","Transformers: Revenge of the Fallen","Transformers: Revenge of the Fallen",0,2009,"\N","\N","Action,Adventure,Sci-Fi","music department",6,1336
"tt1369842","videoGame","Transformers: Revenge of the Fallen","Transformers: Revenge of the Fallen",0,2009,"\N","\N","Action,Adventure,Sci-Fi","thanks",6,1336
